"Date","Price","Open","High","Low","Vol.","Change %"
"May 13, 2009","3,638.40","3,697.40","3,723.00","3,613.35","43.40M","-1.40%"
"May 12, 2009","3,689.95","3,541.10","3,702.50","3,537.20","37.21M","3.88%"
"May 11, 2009","3,552.05","3,650.00","3,657.85","3,532.00","30.76M","-1.96%"
"May 08, 2009","3,623.00","3,690.00","3,717.40","3,585.40","38.51M","-1.62%"
"May 07, 2009","3,682.70","3,651.40","3,692.90","3,635.00","32.37M","1.41%"
"May 06, 2009","3,631.65","3,655.00","3,728.90","3,615.00","37.12M","-0.92%"
"May 05, 2009","3,665.20","3,650.00","3,693.60","3,623.20","33.34M","0.19%"
"May 04, 2009","3,658.35","3,621.00","3,669.90","3,604.90","27.90M","5.31%"
"Apr 29, 2009","3,473.95","3,390.15","3,475.00","3,386.10","31.37M","3.55%"
"Apr 28, 2009","3,354.95","3,456.00","3,456.00","3,342.30","39.63M","-3.21%"
"Apr 27, 2009","3,466.15","3,427.80","3,519.70","3,420.00","40.32M","-0.46%"
"Apr 24, 2009","3,482.05","3,429.00","3,494.40","3,395.10","35.92M","1.63%"
"Apr 23, 2009","3,426.05","3,350.00","3,447.00","3,313.50","40.07M","3.09%"
"Apr 22, 2009","3,323.40","3,369.25","3,397.00","3,288.00","46.61M","-1.26%"
"Apr 21, 2009","3,365.85","3,318.90","3,424.45","3,318.90","49.05M","-0.14%"
"Apr 20, 2009","3,370.70","3,399.70","3,442.90","3,330.00","41.39M","-0.31%"
"Apr 17, 2009","3,381.30","3,397.00","3,500.00","3,354.50","52.11M","0.17%"
"Apr 16, 2009","3,375.60","3,500.60","3,514.00","3,362.10","49.28M","-3.36%"
"Apr 15, 2009","3,492.90","3,345.00","3,507.80","3,325.00","41.59M","3.01%"
"Apr 13, 2009","3,390.90","3,385.00","3,432.90","3,337.30","29.52M","1.06%"
"Apr 09, 2009","3,355.40","3,409.25","3,409.25","3,308.60","43.60M","-0.00%"
"Apr 08, 2009","3,355.50","3,180.00","3,368.80","3,157.50","45.18M","2.92%"
"Apr 06, 2009","3,260.25","3,281.15","3,305.80","3,227.00","29.34M","1.17%"
"Apr 02, 2009","3,222.60","3,155.00","3,242.80","3,146.15","34.60M","5.26%"
"Apr 01, 2009","3,061.50","3,014.90","3,071.85","2,951.00","40.89M","1.53%"
"Mar 31, 2009","3,015.25","3,010.00","3,056.60","2,992.50","39.01M","0.91%"
"Mar 30, 2009","2,988.10","3,061.00","3,066.80","2,971.30","43.21M","-4.37%"
"Mar 27, 2009","3,124.55","3,071.00","3,140.00","3,060.10","42.90M","1.37%"
"Mar 26, 2009","3,082.25","3,016.00","3,098.00","3,008.40","35.65M","3.32%"
"Mar 25, 2009","2,983.10","2,945.00","2,995.00","2,922.30","45.29M","1.55%"
"Mar 24, 2009","2,937.65","2,959.00","3,015.80","2,915.00","46.36M","-0.02%"
"Mar 23, 2009","2,938.35","2,846.15","2,950.00","2,845.00","35.24M","4.88%"
"Mar 20, 2009","2,801.65","2,791.30","2,812.80","2,765.20","28.21M","0.03%"
"Mar 19, 2009","2,800.75","2,797.40","2,816.00","2,757.10","34.92M","0.75%"
"Mar 18, 2009","2,779.85","2,780.00","2,830.00","2,771.00","38.42M","1.02%"
"Mar 17, 2009","2,751.75","2,774.00","2,803.70","2,728.30","40.26M","-0.81%"
"Mar 16, 2009","2,774.20","2,712.50","2,780.00","2,697.30","34.63M","2.14%"
"Mar 13, 2009","2,716.20","2,650.10","2,722.00","2,650.10","36.27M","4.44%"
"Mar 12, 2009","2,600.70","2,622.65","2,636.90","2,582.85","42.34M","2.05%"
"Mar 09, 2009","2,548.40","2,573.50","2,585.50","2,531.20","31.89M","-2.31%"
"Mar 06, 2009","2,608.65","2,526.10","2,618.75","2,525.25","42.89M","2.03%"
"Mar 05, 2009","2,556.80","2,634.80","2,639.45","2,538.40","42.14M","-2.79%"
"Mar 04, 2009","2,630.05","2,601.00","2,641.00","2,586.10","38.49M","1.51%"
"Mar 03, 2009","2,590.85","2,638.10","2,669.85","2,577.60","39.94M","-1.84%"
"Mar 02, 2009","2,639.40","2,665.15","2,679.90","2,624.35","31.27M","-3.51%"
"Feb 27, 2009","2,735.50","2,758.70","2,758.70","2,672.00","39.65M","-1.80%"
"Feb 26, 2009","2,785.65","2,750.00","2,786.80","2,730.05","22.66M","1.04%"
"Feb 25, 2009","2,756.90","2,747.70","2,782.70","2,741.00","23.19M","1.15%"
"Feb 24, 2009","2,725.60","2,691.25","2,739.90","2,675.15","35.53M","0.09%"
"Feb 20, 2009","2,723.15","2,745.40","2,748.70","2,691.50","34.87M","-2.26%"
"Feb 19, 2009","2,786.15","2,758.05","2,792.90","2,755.00","21.86M","0.83%"
"Feb 18, 2009","2,763.25","2,729.90","2,915.15","2,729.90","33.39M","0.35%"
"Feb 17, 2009","2,753.60","2,800.25","2,808.00","2,742.00","28.70M","-2.75%"
"Feb 16, 2009","2,831.50","2,917.00","2,923.70","2,821.10","37.73M","-3.89%"
"Feb 13, 2009","2,946.15","2,928.00","2,974.00","2,925.15","24.54M","2.01%"
"Feb 12, 2009","2,888.05","2,899.00","2,918.90","2,873.05","29.26M","-1.23%"
"Feb 11, 2009","2,924.05","2,876.55","2,939.00","2,871.15","30.06M","-0.12%"
"Feb 10, 2009","2,927.70","2,906.00","2,949.00","2,876.25","34.81M","0.56%"
"Feb 09, 2009","2,911.50","2,840.00","2,918.00","2,816.35","33.88M","2.85%"
"Feb 06, 2009","2,830.70","2,796.90","2,841.75","2,791.40","28.88M","2.34%"
"Feb 05, 2009","2,765.95","2,803.30","2,805.00","2,731.10","30.78M","-0.55%"
"Feb 04, 2009","2,781.35","2,795.00","2,832.50","2,762.35","31.68M","0.60%"
"Feb 03, 2009","2,764.65","2,762.00","2,823.00","2,738.05","42.31M","1.07%"
"Feb 02, 2009","2,735.35","2,835.00","2,835.00","2,728.35","33.52M","-4.63%"
"Jan 30, 2009","2,868.15","2,770.20","2,876.00","2,766.15","33.13M","1.57%"
"Jan 29, 2009","2,823.95","2,871.00","2,872.20","2,790.25","24.08M","-0.80%"
"Jan 28, 2009","2,846.60","2,790.00","2,853.85","2,782.50","23.70M","2.87%"
"Jan 27, 2009","2,767.20","2,705.60","2,776.80","2,701.00","32.28M","4.21%"
"Jan 23, 2009","2,655.30","2,697.75","2,710.00","2,635.45","28.47M","-1.35%"
"Jan 22, 2009","2,691.60","2,707.00","2,719.90","2,660.50","32.77M","0.19%"
"Jan 21, 2009","2,686.40","2,725.10","2,771.80","2,668.60","38.69M","-3.21%"
"Jan 20, 2009","2,775.55","2,780.00","2,790.00","2,736.15","31.91M","-2.04%"
"Jan 19, 2009","2,833.35","2,815.00","2,858.00","2,803.05","22.95M","0.64%"
"Jan 16, 2009","2,815.40","2,740.00","2,826.00","2,731.65","30.52M","3.82%"
"Jan 15, 2009","2,711.75","2,748.90","2,748.90","2,677.15","40.28M","-3.56%"
"Jan 14, 2009","2,811.80","2,770.00","2,825.00","2,755.40","37.55M","3.30%"
"Jan 13, 2009","2,722.05","2,724.00","2,792.60","2,697.50","38.57M","-1.03%"
"Jan 12, 2009","2,750.30","2,850.00","2,850.00","2,728.00","47.55M","-3.94%"
"Jan 09, 2009","2,863.00","2,881.30","2,927.95","2,804.20","45.48M","-1.75%"
"Jan 07, 2009","2,914.10","3,134.20","3,144.00","2,880.10","54.94M","-6.40%"
"Jan 06, 2009","3,113.20","3,121.25","3,148.00","3,057.40","34.71M","-0.29%"
"Jan 05, 2009","3,122.25","3,087.00","3,138.00","3,066.40","29.70M","2.25%"
"Jan 02, 2009","3,053.60","3,060.25","3,092.00","3,023.10","29.18M","0.33%"
"Jan 01, 2009","3,043.70","2,989.00","3,052.95","2,975.00","19.36M","2.64%"
"Dec 31, 2008","2,965.40","3,000.00","3,011.80","2,938.25","28.70M","-0.72%"
"Dec 30, 2008","2,986.90","2,949.75","3,012.00","2,903.00","34.38M","1.72%"
"Dec 29, 2008","2,936.25","2,862.35","2,950.55","2,817.10","33.68M","2.40%"
"Dec 26, 2008","2,867.55","2,973.40","2,973.40","2,856.10","22.00M","-1.69%"
"Dec 24, 2008","2,916.85","2,961.15","2,963.90","2,904.50","22.82M","-1.88%"
"Dec 23, 2008","2,972.85","3,032.00","3,032.00","2,960.40","34.64M","-2.19%"
"Dec 22, 2008","3,039.35","3,064.90","3,118.00","3,025.40","34.28M","-1.40%"
"Dec 19, 2008","3,082.40","3,059.00","3,116.70","3,036.00","39.77M","0.20%"
"Dec 18, 2008","3,076.35","2,951.00","3,091.65","2,931.20","45.89M","4.33%"
"Dec 17, 2008","2,948.70","3,097.25","3,097.25","2,936.10","44.69M","-3.27%"
"Dec 16, 2008","3,048.40","2,969.55","3,068.00","2,963.25","33.98M","2.25%"
"Dec 15, 2008","2,981.40","2,969.90","3,017.25","2,947.95","33.47M","2.04%"
"Dec 12, 2008","2,921.70","2,840.00","2,939.60","2,801.00","43.33M","-0.23%"
"Dec 11, 2008","2,928.40","2,952.50","2,955.90","2,863.30","38.30M","-0.31%"
"Dec 10, 2008","2,937.40","2,850.00","2,947.90","2,827.00","43.41M","5.25%"
"Dec 08, 2008","2,790.95","2,819.90","2,878.80","2,766.65","41.22M","2.95%"
"Dec 05, 2008","2,711.10","2,784.90","2,821.60","2,694.00","39.89M","-3.04%"
"Dec 04, 2008","2,796.05","2,645.25","2,804.90","2,643.00","37.14M","5.35%"
"Dec 03, 2008","2,654.00","2,679.00","2,679.00","2,601.65","39.88M","0.06%"
"Dec 02, 2008","2,652.40","2,609.85","2,664.25","2,565.00","41.25M","-0.96%"
"Dec 01, 2008","2,678.20","2,796.00","2,843.90","2,665.00","39.34M","-2.79%"
"Nov 28, 2008","2,755.10","2,701.20","2,783.00","2,701.20","27.32M","-0.10%"
"Nov 26, 2008","2,757.85","2,692.00","2,770.80","2,643.65","41.49M","4.06%"
"Nov 25, 2008","2,650.25","2,808.50","2,810.00","2,635.55","38.14M","-2.44%"
"Nov 24, 2008","2,716.60","2,690.00","2,743.75","2,633.15","47.17M","0.44%"
"Nov 21, 2008","2,704.60","2,550.00","2,731.70","2,540.00","52.94M","6.05%"
"Nov 20, 2008","2,550.40","2,515.25","2,575.00","2,495.15","40.62M","-2.93%"
"Nov 19, 2008","2,627.35","2,692.00","2,781.80","2,607.00","44.74M","-1.98%"
"Nov 18, 2008","2,680.40","2,760.00","2,777.40","2,655.55","48.81M","-4.60%"
"Nov 17, 2008","2,809.55","2,832.25","2,849.00","2,694.10","45.94M","-0.01%"
"Nov 14, 2008","2,809.95","2,895.00","2,933.45","2,770.00","44.79M","-1.18%"
"Nov 12, 2008","2,843.40","2,907.55","2,988.00","2,785.10","56.92M","-2.90%"
"Nov 11, 2008","2,928.40","3,142.70","3,149.00","2,906.65","42.22M","-7.34%"
"Nov 10, 2008","3,160.50","3,050.30","3,178.00","3,020.35","28.02M","5.85%"
"Nov 07, 2008","2,985.80","2,883.30","3,027.40","2,883.30","38.88M","3.39%"
"Nov 06, 2008","2,887.90","2,898.00","3,019.80","2,854.05","48.25M","-3.47%"
"Nov 05, 2008","2,991.65","3,274.00","3,298.90","2,971.00","40.97M","-5.38%"
"Nov 04, 2008","3,161.90","3,060.10","3,177.00","2,993.00","32.79M","3.83%"
"Nov 03, 2008","3,045.25","3,018.00","3,065.00","2,953.60","35.78M","5.67%"
"Oct 31, 2008","2,881.90","2,825.55","2,949.80","2,775.05","46.33M","6.85%"
"Oct 29, 2008","2,697.05","2,747.00","2,760.00","2,632.65","34.29M","0.27%"
"Oct 28, 2008","2,689.90","2,670.10","2,705.00","2,640.00","10.31M","6.85%"
"Oct 27, 2008","2,517.50","2,526.00","2,572.20","2,228.00","52.70M","-1.64%"
"Oct 24, 2008","2,559.55","2,839.80","2,873.65","2,513.00","52.53M","-12.78%"
"Oct 23, 2008","2,934.70","2,911.25","3,093.40","2,905.50","50.84M","-4.10%"
"Oct 22, 2008","3,060.15","3,186.25","3,194.70","3,045.60","41.28M","-5.61%"
"Oct 21, 2008","3,241.95","3,189.00","3,265.00","3,122.55","42.73M","3.16%"
"Oct 20, 2008","3,142.55","3,121.00","3,275.95","3,067.00","47.29M","2.32%"
"Oct 17, 2008","3,071.30","3,311.00","3,353.00","3,050.00","40.10M","-6.65%"
"Oct 16, 2008","3,290.00","3,148.65","3,358.50","3,101.10","49.77M","-1.58%"
"Oct 15, 2008","3,342.80","3,451.15","3,489.70","3,328.60","35.94M","-5.24%"
"Oct 14, 2008","3,527.80","3,633.00","3,729.40","3,510.00","36.62M","-0.18%"
"Oct 13, 2008","3,534.10","3,390.00","3,556.00","3,377.00","34.89M","6.99%"
"Oct 10, 2008","3,303.20","3,280.00","3,410.00","3,216.00","47.97M","-6.59%"
"Oct 08, 2008","3,536.35","3,505.35","3,566.00","3,352.00","57.00M","-2.65%"
"Oct 07, 2008","3,632.60","3,690.00","3,756.70","3,552.75","53.00M","0.19%"
"Oct 06, 2008","3,625.60","3,740.00","3,758.00","3,603.70","37.46M","-5.55%"
"Oct 03, 2008","3,838.65","3,907.65","3,942.00","3,823.15","32.55M","-3.23%"
"Oct 01, 2008","3,966.85","3,939.00","4,016.50","3,862.00","33.46M","1.01%"
"Sep 30, 2008","3,927.35","3,772.90","3,985.00","3,772.90","43.87M","1.76%"
"Sep 29, 2008","3,859.40","3,989.80","3,998.70","3,775.00","44.03M","-3.47%"
"Sep 26, 2008","3,998.15","4,108.90","4,108.90","3,980.10","31.97M","-2.73%"
"Sep 25, 2008","4,110.55","4,174.00","4,175.00","4,077.20","28.56M","-1.66%"
"Sep 24, 2008","4,179.95","4,160.25","4,228.80","4,143.25","32.27M","0.88%"
"Sep 23, 2008","4,143.35","4,157.90","4,243.95","4,132.65","37.68M","-2.18%"
"Sep 22, 2008","4,235.90","4,306.00","4,325.00","4,216.50","32.26M","-0.87%"
"Sep 19, 2008","4,272.95","4,248.80","4,289.85","4,142.60","45.39M","5.65%"
"Sep 18, 2008","4,044.50","3,835.55","4,073.00","3,812.00","54.02M","0.87%"
"Sep 17, 2008","4,009.75","4,094.70","4,099.00","3,980.10","41.54M","-1.99%"
"Sep 16, 2008","4,091.15","3,945.00","4,099.00","3,930.00","39.10M","0.55%"
"Sep 15, 2008","4,068.90","4,092.50","4,099.90","3,957.55","42.10M","-4.17%"
"Sep 12, 2008","4,245.80","4,345.10","4,345.10","4,216.00","38.93M","-1.36%"
"Sep 11, 2008","4,304.45","4,350.00","4,371.75","4,286.60","30.80M","-2.55%"
"Sep 10, 2008","4,417.25","4,445.00","4,493.00","4,397.70","34.19M","-1.60%"
"Sep 09, 2008","4,489.05","4,448.40","4,525.00","4,440.00","27.89M","-0.39%"
"Sep 08, 2008","4,506.50","4,542.55","4,564.10","4,498.10","27.09M","3.21%"
"Sep 05, 2008","4,366.20","4,360.00","4,397.00","4,326.10","29.40M","-2.02%"
"Sep 04, 2008","4,456.05","4,462.00","4,494.00","4,420.00","31.75M","-1.34%"
"Sep 02, 2008","4,516.80","4,350.00","4,544.00","4,350.00","40.63M","3.82%"
"Sep 01, 2008","4,350.40","4,311.25","4,367.00","4,275.00","26.98M","-0.46%"
"Aug 29, 2008","4,370.55","4,291.00","4,379.90","4,283.00","31.29M","3.71%"
"Aug 28, 2008","4,214.00","4,292.10","4,301.70","4,208.10","23.29M","-1.79%"
"Aug 27, 2008","4,290.90","4,366.40","4,366.40","4,281.05","21.66M","-1.36%"
"Aug 26, 2008","4,350.25","4,308.80","4,359.75","4,290.00","24.82M","0.31%"
"Aug 25, 2008","4,337.00","4,386.00","4,395.00","4,327.25","22.45M","0.30%"
"Aug 22, 2008","4,324.10","4,265.00","4,338.00","4,252.35","25.74M","0.86%"
"Aug 21, 2008","4,287.10","4,405.20","4,408.70","4,270.80","31.75M","-3.35%"
"Aug 20, 2008","4,435.70","4,420.00","4,454.50","4,396.40","21.53M","1.04%"
"Aug 19, 2008","4,390.05","4,364.90","4,411.90","4,331.00","25.51M","-0.44%"
"Aug 18, 2008","4,409.25","4,418.00","4,458.80","4,392.10","23.92M","-0.63%"
"Aug 14, 2008","4,437.05","4,511.25","4,523.90","4,425.60","31.70M","-2.50%"
"Aug 13, 2008","4,550.70","4,511.60","4,588.80","4,505.25","28.92M","-0.21%"
"Aug 12, 2008","4,560.45","4,644.00","4,654.00","4,535.00","36.42M","-1.58%"
"Aug 11, 2008","4,633.60","4,610.00","4,642.00","4,588.05","24.51M","1.89%"
"Aug 08, 2008","4,547.45","4,520.00","4,564.20","4,471.00","32.53M","0.35%"
"Aug 07, 2008","4,531.60","4,490.00","4,599.00","4,485.00","33.92M","0.12%"
"Aug 06, 2008","4,526.00","4,624.80","4,629.85","4,509.00","37.41M","-0.04%"
"Aug 05, 2008","4,527.95","4,379.90","4,539.90","4,370.00","34.54M","2.78%"
"Aug 04, 2008","4,405.45","4,402.00","4,448.00","4,362.10","28.62M","-0.62%"
"Aug 01, 2008","4,432.85","4,270.00","4,441.95","4,252.00","30.24M","2.31%"
"Jul 31, 2008","4,332.95","4,323.80","4,346.80","4,285.30","21.68M","0.15%"
"Jul 30, 2008","4,326.40","4,242.15","4,338.40","4,237.35","23.88M","3.04%"
"Jul 29, 2008","4,198.90","4,289.00","4,289.00","4,162.10","35.73M","-3.19%"
"Jul 28, 2008","4,337.15","4,305.55","4,364.75","4,305.55","25.66M","0.17%"
"Jul 25, 2008","4,329.65","4,347.70","4,392.00","4,310.50","32.58M","-2.55%"
"Jul 24, 2008","4,443.10","4,520.00","4,537.80","4,395.05","35.40M","-1.06%"
"Jul 23, 2008","4,490.70","4,436.55","4,505.00","4,387.30","40.62M","5.66%"
"Jul 22, 2008","4,249.95","4,131.65","4,275.70","4,131.65","37.16M","2.04%"
"Jul 21, 2008","4,165.10","4,134.00","4,174.50","4,066.10","32.59M","2.14%"
"Jul 18, 2008","4,077.65","3,951.10","4,101.00","3,907.00","41.41M","3.87%"
"Jul 17, 2008","3,925.65","3,948.00","3,960.00","3,856.40","39.91M","3.22%"
"Jul 16, 2008","3,803.35","3,835.50","3,901.70","3,761.00","37.60M","-0.67%"
"Jul 15, 2008","3,828.90","3,915.00","3,940.00","3,793.30","36.38M","-4.93%"
"Jul 14, 2008","4,027.30","4,009.80","4,111.80","3,991.25","33.72M","0.15%"
"Jul 11, 2008","4,021.20","4,164.00","4,192.00","3,981.00","45.38M","-3.01%"
"Jul 10, 2008","4,146.15","4,125.00","4,164.20","4,086.00","27.42M","0.20%"
"Jul 09, 2008","4,137.90","4,044.00","4,149.00","4,041.00","41.22M","5.38%"
"Jul 08, 2008","3,926.50","3,869.00","3,957.00","3,841.10","35.78M","-1.36%"
"Jul 07, 2008","3,980.50","3,992.20","4,076.90","3,958.20","32.70M","0.04%"
"Jul 04, 2008","3,979.05","3,886.00","3,994.95","3,858.00","38.80M","2.56%"
"Jul 03, 2008","3,879.60","4,003.45","4,020.00","3,815.00","49.60M","-4.54%"
"Jul 02, 2008","4,064.25","3,835.30","4,079.00","3,818.10","50.37M","6.05%"
"Jul 01, 2008","3,832.55","3,977.00","4,037.70","3,810.00","39.81M","-3.53%"
"Jun 30, 2008","3,972.75","4,078.80","4,108.90","3,959.00","29.40M","-2.59%"
"Jun 27, 2008","4,078.55","4,136.35","4,178.50","4,060.00","39.28M","-5.50%"
"Jun 26, 2008","4,315.85","4,261.00","4,318.30","4,225.25","32.32M","1.67%"
"Jun 25, 2008","4,245.00","4,105.00","4,262.00","4,093.65","42.78M","1.75%"
"Jun 24, 2008","4,171.95","4,281.00","4,310.10","4,130.00","38.79M","-2.24%"
"Jun 23, 2008","4,267.65","4,325.00","4,390.50","4,224.00","42.48M","-1.56%"
"Jun 20, 2008","4,335.30","4,512.00","4,516.90","4,316.00","38.14M","-3.39%"
"Jun 19, 2008","4,487.50","4,511.25","4,524.00","4,465.55","26.61M","-1.69%"
"Jun 18, 2008","4,564.85","4,651.00","4,658.00","4,556.00","29.53M","-1.51%"
"Jun 17, 2008","4,634.70","4,571.00","4,647.50","4,553.10","26.44M","1.39%"
"Jun 16, 2008","4,571.30","4,555.30","4,610.00","4,548.05","27.39M","1.93%"
"Jun 13, 2008","4,484.80","4,499.00","4,519.00","4,456.05","29.75M","-0.72%"
"Jun 12, 2008","4,517.30","4,385.20","4,536.80","4,375.05","38.48M","0.46%"
"Jun 11, 2008","4,496.40","4,475.00","4,550.00","4,452.65","31.89M","1.25%"
"Jun 10, 2008","4,440.95","4,437.80","4,474.00","4,332.20","41.92M","-0.57%"
"Jun 09, 2008","4,466.60","4,480.00","4,540.00","4,397.15","42.07M","-3.07%"
"Jun 06, 2008","4,608.20","4,708.70","4,709.95","4,591.05","30.14M","-1.52%"
"Jun 05, 2008","4,679.10","4,580.50","4,695.70","4,525.00","38.20M","2.42%"
"Jun 04, 2008","4,568.75","4,701.20","4,727.90","4,550.00","35.83M","-2.94%"
"Jun 03, 2008","4,707.10","4,664.00","4,716.80","4,626.10","27.69M","-0.32%"
"Jun 02, 2008","4,722.30","4,878.00","4,896.50","4,693.00","25.01M","-2.64%"
"May 30, 2008","4,850.10","4,879.00","4,923.00","4,827.25","25.01M","0.31%"
"May 29, 2008","4,835.30","4,952.20","4,958.80","4,825.10","18.75M","-1.94%"
"May 28, 2008","4,931.00","4,854.70","4,940.00","4,830.25","25.79M","1.83%"
"May 27, 2008","4,842.35","4,900.00","4,925.00","4,828.10","22.05M","-0.67%"
"May 26, 2008","4,874.80","4,916.65","4,916.65","4,860.00","22.72M","-1.36%"
"May 23, 2008","4,941.80","5,015.25","5,047.00","4,932.20","23.34M","-1.52%"
"May 22, 2008","5,017.90","5,064.00","5,068.80","5,000.10","27.76M","-2.13%"
"May 21, 2008","5,127.05","5,036.40","5,146.20","5,036.40","20.46M","0.54%"
"May 20, 2008","5,099.55","5,111.70","5,132.90","5,065.10","19.74M","-1.02%"
"May 16, 2008","5,152.30","5,142.10","5,168.10","5,100.00","21.89M","0.77%"
"May 15, 2008","5,112.80","5,035.00","5,122.25","5,035.00","23.13M","1.90%"
"May 14, 2008","5,017.70","4,944.50","5,038.90","4,932.50","21.47M","1.03%"
"May 13, 2008","4,966.45","5,039.95","5,080.00","4,951.00","25.12M","-1.11%"
"May 12, 2008","5,022.00","4,985.00","5,037.00","4,923.00","26.75M","0.65%"
"May 09, 2008","4,989.70","5,052.00","5,100.00","4,970.10","21.47M","-2.03%"
"May 08, 2008","5,093.10","5,109.90","5,118.00","5,072.40","16.93M","-1.13%"
"May 07, 2008","5,151.30","5,141.00","5,175.00","5,110.25","19.84M","-0.23%"
"May 06, 2008","5,162.95","5,202.50","5,210.00","5,132.30","18.62M","-0.72%"
"May 05, 2008","5,200.25","5,250.00","5,271.85","5,188.15","17.26M","-0.88%"
"May 02, 2008","5,246.50","5,249.00","5,267.00","5,211.20","19.48M","1.11%"
"Apr 30, 2008","5,188.80","5,224.50","5,246.70","5,178.00","16.13M","-0.57%"
"Apr 29, 2008","5,218.45","5,125.50","5,237.90","5,090.25","24.04M","2.21%"
"Apr 28, 2008","5,105.65","5,141.00","5,150.00","5,084.10","13.92M","-0.39%"
"Apr 25, 2008","5,125.75","5,021.90","5,133.00","5,021.90","21.80M","2.52%"
"Apr 24, 2008","4,999.85","5,064.90","5,064.90","4,991.10","12.85M","-0.62%"
"Apr 23, 2008","5,031.10","5,079.80","5,084.00","5,005.50","18.69M","-0.25%"
"Apr 22, 2008","5,043.65","5,015.00","5,074.00","5,003.15","21.69M","0.00%"
"Apr 21, 2008","5,043.45","5,004.00","5,052.90","5,004.00","16.57M","1.67%"
"Apr 17, 2008","4,960.55","4,952.00","4,985.00","4,920.00","24.10M","1.53%"
"Apr 16, 2008","4,886.00","4,905.05","4,948.00","4,875.00","23.24M","-0.23%"
"Apr 15, 2008","4,897.15","4,694.40","4,937.00","4,675.00","33.79M","2.63%"
"Apr 11, 2008","4,771.85","4,759.75","4,825.00","4,726.70","35.40M","1.05%"
"Apr 10, 2008","4,722.30","4,736.00","4,795.00","4,710.00","25.74M","-0.38%"
"Apr 09, 2008","4,740.30","4,687.00","4,756.80","4,658.25","25.11M","0.97%"
"Apr 08, 2008","4,694.85","4,751.20","4,770.05","4,663.15","27.15M","-1.46%"
"Apr 07, 2008","4,764.40","4,684.00","4,813.90","4,656.25","27.11M","2.40%"
"Apr 04, 2008","4,652.70","4,796.50","4,809.00","4,631.35","29.79M","-2.76%"
"Apr 03, 2008","4,784.85","4,779.00","4,850.00","4,745.55","28.48M","0.57%"
"Apr 02, 2008","4,757.65","4,931.00","4,964.70","4,741.15","32.16M","-0.32%"
"Apr 01, 2008","4,772.95","4,766.10","4,820.00","4,621.10","35.28M","0.86%"
"Mar 31, 2008","4,732.30","4,902.10","4,924.00","4,703.60","45.24M","-4.80%"
"Mar 28, 2008","4,970.65","4,885.00","4,999.90","4,806.00","46.04M","2.91%"
"Mar 27, 2008","4,830.25","4,835.00","4,862.00","4,785.65","26.75M","-0.22%"
"Mar 26, 2008","4,841.10","4,904.00","4,922.00","4,815.00","32.74M","-0.90%"
"Mar 25, 2008","4,884.90","4,749.35","4,905.15","4,732.00","44.78M","5.48%"
"Mar 24, 2008","4,631.20","4,613.10","4,662.50","4,557.10","33.05M","1.28%"
"Mar 19, 2008","4,572.70","4,694.00","4,734.00","4,551.00","38.59M","0.52%"
"Mar 18, 2008","4,548.85","4,481.10","4,635.00","4,481.10","42.75M","1.11%"
"Mar 17, 2008","4,499.05","4,582.00","4,595.80","4,476.00","37.14M","-5.22%"
"Mar 14, 2008","4,746.95","4,566.00","4,759.00","4,566.00","35.02M","3.26%"
"Mar 13, 2008","4,597.30","4,725.00","4,738.95","4,555.25","39.61M","-5.57%"
"Mar 12, 2008","4,868.45","4,985.55","4,997.00","4,855.00","36.27M","0.25%"
"Mar 11, 2008","4,856.55","4,700.00","4,872.00","4,700.00","29.88M","1.51%"
"Mar 10, 2008","4,784.30","4,651.25","4,798.00","4,596.30","38.42M","1.23%"
"Mar 07, 2008","4,726.25","4,772.00","4,798.00","4,638.00","35.18M","-3.63%"
"Mar 05, 2008","4,904.10","4,836.35","4,921.00","4,825.20","27.98M","1.43%"
"Mar 04, 2008","4,834.75","4,923.90","4,934.00","4,792.20","35.30M","-1.21%"
"Mar 03, 2008","4,894.20","5,012.00","5,054.80","4,877.75","31.20M","-5.54%"
"Feb 29, 2008","5,181.10","5,225.10","5,241.00","5,052.00","41.51M","-1.97%"
